Test_ID,Actual_Validity,Actual_Binary,Supervised_Prediction,Supervised_Binary,Supervised_Probability_Invalid,IsolationForest_Score,IsolationForest_Flag,LOF_Score,LOF_Flag,Agreement_Group
TRN-0143,Invalid,1,Invalid,1,0.51,0.476726107607756,0,1.5763627922280268,1,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0226,Valid,0,Valid,0,0.11,0.40025350871717685,0,1.0652493227231463,0,Group 4 (Both Valid/Normal)
TRN-0322,Valid,0,Valid,0,0.11,0.4850078618608941,0,1.223429479170397,0,Group 4 (Both Valid/Normal)
TRN-0717,Valid,0,Valid,0,0.03,0.4068459751446464,0,1.0190391708083086,0,Group 4 (Both Valid/Normal)
TRN-0921,Valid,0,Valid,0,0.15,0.45442279996358,0,1.1163153246840278,0,Group 4 (Both Valid/Normal)
TRN-0659,Valid,0,Valid,0,0.05,0.40770766510772083,0,0.992173101158863,0,Group 4 (Both Valid/Normal)
TRN-0276,Valid,0,Valid,0,0.09,0.4204082339396097,0,1.082982704022374,0,Group 4 (Both Valid/Normal)
TRN-0573,Valid,0,Valid,0,0.13,0.4091030694597599,0,1.0130256673836597,0,Group 4 (Both Valid/Normal)
TRN-0877,Valid,0,Valid,0,0.12,0.4187267407291156,0,1.1194824468755589,0,Group 4 (Both Valid/Normal)
TRN-0468,Invalid,1,Invalid,1,0.61,0.42465611191711855,0,1.0954150759132992,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0181,Invalid,1,Invalid,1,0.55,0.4577417461410994,0,1.5779432579328474,1,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0353,Valid,0,Valid,0,0.0,0.4027062855060225,0,0.9993809283152988,0,Group 4 (Both Valid/Normal)
TRN-0147,Valid,0,Valid,0,0.05,0.41755175008359613,0,1.017611444341204,0,Group 4 (Both Valid/Normal)
TRN-0144,Valid,0,Valid,0,0.03,0.4161388041181527,0,1.017379754033654,0,Group 4 (Both Valid/Normal)
TRN-0019,Valid,0,Valid,0,0.11,0.48981446158938113,0,1.1588446393806335,0,Group 4 (Both Valid/Normal)
TRN-0626,Invalid,1,Invalid,1,1.0,0.5594326763460148,1,1.2927938521586317,0,Group 1 (Both Invalid/Anomalous)
TRN-0476,Valid,0,Valid,0,0.05,0.4084016671442093,0,1.033087335297814,0,Group 4 (Both Valid/Normal)
TRN-0796,Valid,0,Valid,0,0.05,0.39634021052699137,0,0.9845716717111139,0,Group 4 (Both Valid/Normal)
TRN-0870,Valid,0,Valid,0,0.08,0.41889943420191844,0,1.0765955116891284,0,Group 4 (Both Valid/Normal)
TRN-0854,Valid,0,Valid,0,0.11,0.4631890362840933,0,1.128634841799705,0,Group 4 (Both Valid/Normal)
TRN-0134,Valid,0,Valid,0,0.13,0.42945437318935953,0,1.0801711062746329,0,Group 4 (Both Valid/Normal)
TRN-0527,Valid,0,Valid,0,0.04,0.37529033096950454,0,0.9688550612793646,0,Group 4 (Both Valid/Normal)
TRN-0770,Valid,0,Valid,0,0.01,0.37913341955419544,0,0.9621468886732727,0,Group 4 (Both Valid/Normal)
TRN-0251,Valid,0,Valid,0,0.25,0.48456601417642964,0,1.0074480040785185,0,Group 4 (Both Valid/Normal)
TRN-0132,Valid,0,Valid,0,0.02,0.44497661357443236,0,1.0725882679751044,0,Group 4 (Both Valid/Normal)
TRN-0215,Invalid,1,Invalid,1,0.99,0.49942087020282355,0,0.990501322924579,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0780,Valid,0,Valid,0,0.02,0.3889289137660999,0,0.9695467026699008,0,Group 4 (Both Valid/Normal)
TRN-0425,Valid,0,Valid,0,0.08,0.4548050614918394,0,1.136808159977752,0,Group 4 (Both Valid/Normal)
TRN-0273,Valid,0,Valid,0,0.0,0.4042291879881644,0,1.038789828482851,0,Group 4 (Both Valid/Normal)
TRN-0970,Valid,0,Valid,0,0.15,0.42957787854982216,0,1.0826917923860708,0,Group 4 (Both Valid/Normal)
TRN-0318,Valid,0,Valid,0,0.18,0.39205752533310645,0,0.9985988959947928,0,Group 4 (Both Valid/Normal)
TRN-0767,Valid,0,Valid,0,0.04,0.42470135444035795,0,1.0076197432631584,0,Group 4 (Both Valid/Normal)
TRN-0437,Valid,0,Valid,0,0.14,0.4832918517472352,0,1.2086216363044449,0,Group 4 (Both Valid/Normal)
TRN-0502,Valid,0,Valid,0,0.28,0.4692501267730505,0,1.122090424147616,0,Group 4 (Both Valid/Normal)
TRN-0413,Valid,0,Valid,0,0.24,0.4217499606798843,0,1.0859771229666157,0,Group 4 (Both Valid/Normal)
TRN-0735,Valid,0,Valid,0,0.21,0.3821782793747531,0,0.9753162310105197,0,Group 4 (Both Valid/Normal)
TRN-0249,Valid,0,Valid,0,0.01,0.41577374360162095,0,1.0388799695055182,0,Group 4 (Both Valid/Normal)
TRN-0941,Valid,0,Valid,0,0.02,0.42347039234553685,0,1.0381610265382106,0,Group 4 (Both Valid/Normal)
TRN-0644,Valid,0,Valid,0,0.24,0.4205079904788112,0,1.1430205722832913,0,Group 4 (Both Valid/Normal)
TRN-0004,Valid,0,Valid,0,0.05,0.40380927849844017,0,1.0038310612305141,0,Group 4 (Both Valid/Normal)
TRN-0102,Valid,0,Valid,0,0.03,0.40441413990852687,0,1.01649683384263,0,Group 4 (Both Valid/Normal)
TRN-0310,Valid,0,Valid,0,0.04,0.39614257791729457,0,1.0051661692608553,0,Group 4 (Both Valid/Normal)
TRN-0653,Valid,0,Valid,0,0.03,0.41358967270310865,0,1.0603167197451715,0,Group 4 (Both Valid/Normal)
TRN-0115,Valid,0,Valid,0,0.32,0.4353129726623679,0,1.1311262652569636,0,Group 4 (Both Valid/Normal)
TRN-0772,Valid,0,Valid,0,0.13,0.48440118699635354,0,1.2330515081861584,0,Group 4 (Both Valid/Normal)
TRN-0831,Valid,0,Valid,0,0.12,0.3860382674126729,0,0.980291663010779,0,Group 4 (Both Valid/Normal)
TRN-0705,Valid,0,Valid,0,0.43,0.4681268344079178,0,1.1120067255355663,0,Group 4 (Both Valid/Normal)
TRN-0991,Valid,0,Valid,0,0.02,0.40637083170614313,0,0.998222909914498,0,Group 4 (Both Valid/Normal)
TRN-0862,Valid,0,Valid,0,0.19,0.38014060040165254,0,0.9912475397697899,0,Group 4 (Both Valid/Normal)
TRN-0229,Valid,0,Valid,0,0.02,0.4068876096923554,0,1.0639502919214763,0,Group 4 (Both Valid/Normal)
TRN-0696,Valid,0,Valid,0,0.07,0.3873498072270038,0,1.0415493188140716,0,Group 4 (Both Valid/Normal)
TRN-0371,Valid,0,Valid,0,0.3,0.467629569755148,0,1.02617462505394,0,Group 4 (Both Valid/Normal)
TRN-0819,Valid,0,Valid,0,0.19,0.3974495276396664,0,1.0210554922739843,0,Group 4 (Both Valid/Normal)
TRN-0107,Valid,0,Valid,0,0.05,0.39742071344425567,0,1.014826805547296,0,Group 4 (Both Valid/Normal)
TRN-0017,Valid,0,Valid,0,0.11,0.4064795870742592,0,0.9833362592169623,0,Group 4 (Both Valid/Normal)
TRN-0196,Valid,0,Valid,0,0.14,0.4061823354062107,0,1.0456774051176334,0,Group 4 (Both Valid/Normal)
TRN-0548,Valid,0,Valid,0,0.19,0.404942234712057,0,1.022135353204222,0,Group 4 (Both Valid/Normal)
TRN-0525,Valid,0,Valid,0,0.22,0.40900103675568233,0,0.9846097359465729,0,Group 4 (Both Valid/Normal)
TRN-0687,Valid,0,Valid,0,0.32,0.48192874358903565,0,1.177983884581133,0,Group 4 (Both Valid/Normal)
TRN-0637,Valid,0,Valid,0,0.11,0.46618532150538783,0,1.104214293749398,0,Group 4 (Both Valid/Normal)
TRN-0790,Valid,0,Valid,0,0.1,0.4205432785921481,0,1.0756872255642271,0,Group 4 (Both Valid/Normal)
TRN-0337,Valid,0,Valid,0,0.14,0.4321080164314657,0,1.053281086984974,0,Group 4 (Both Valid/Normal)
TRN-0776,Valid,0,Valid,0,0.09,0.3745141472496339,0,1.0003612162394093,0,Group 4 (Both Valid/Normal)
TRN-0882,Valid,0,Valid,0,0.14,0.40865342964814255,0,1.1125687566531928,0,Group 4 (Both Valid/Normal)
TRN-0235,Valid,0,Valid,0,0.04,0.4083028538460226,0,1.0072148733318567,0,Group 4 (Both Valid/Normal)
TRN-0112,Valid,0,Valid,0,0.04,0.43194542961736426,0,1.0570456470887903,0,Group 4 (Both Valid/Normal)
TRN-0296,Valid,0,Valid,0,0.1,0.3978305264539606,0,0.9923604335287226,0,Group 4 (Both Valid/Normal)
TRN-0809,Valid,0,Valid,0,0.19,0.48242352135632066,0,1.1866028581460115,0,Group 4 (Both Valid/Normal)
TRN-0853,Valid,0,Valid,0,0.01,0.4016081691423274,0,1.0123645567958364,0,Group 4 (Both Valid/Normal)
TRN-0529,Invalid,1,Invalid,1,0.79,0.4817140296674641,0,1.1746625493070568,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0874,Invalid,1,Invalid,1,0.74,0.45958355238072024,0,1.5844092892054136,1,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0293,Valid,0,Valid,0,0.04,0.38346144388561165,0,0.9797537649040571,0,Group 4 (Both Valid/Normal)
TRN-0386,Valid,0,Valid,0,0.02,0.4117980005705753,0,1.0207049708191647,0,Group 4 (Both Valid/Normal)
TRN-0001,Valid,0,Valid,0,0.18,0.43610047253797585,0,1.080743829666643,0,Group 4 (Both Valid/Normal)
TRN-0483,Valid,0,Valid,0,0.14,0.3991759533362035,0,1.0619181359236138,0,Group 4 (Both Valid/Normal)
TRN-0127,Valid,0,Valid,0,0.28,0.42444690518538714,0,1.117803037058572,0,Group 4 (Both Valid/Normal)
TRN-0207,Valid,0,Valid,0,0.15,0.42822334483819413,0,1.1579455420859301,0,Group 4 (Both Valid/Normal)
TRN-0471,Valid,0,Valid,0,0.09,0.4452190321434751,0,1.2333990567073105,0,Group 4 (Both Valid/Normal)
TRN-0059,Invalid,1,Valid,0,0.33,0.533253641731209,1,1.57116673749958,1,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0063,Valid,0,Valid,0,0.04,0.429129066214383,0,1.113240712593065,0,Group 4 (Both Valid/Normal)
TRN-0698,Valid,0,Valid,0,0.0,0.3916516014995012,0,0.9730436633254115,0,Group 4 (Both Valid/Normal)
TRN-0960,Valid,0,Valid,0,0.11,0.4158502404023472,0,1.148460086863231,0,Group 4 (Both Valid/Normal)
TRN-0899,Valid,0,Valid,0,0.1,0.4169649349021046,0,1.05513626941496,0,Group 4 (Both Valid/Normal)
TRN-0100,Valid,0,Valid,0,0.19,0.6065141411878345,1,0.97655700462106,0,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0292,Invalid,1,Valid,0,0.12,0.5062612133232132,1,1.3138638952233845,0,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0789,Valid,0,Valid,0,0.06,0.41622647383003175,0,1.029745833468732,0,Group 4 (Both Valid/Normal)
TRN-0883,Invalid,1,Valid,0,0.21,0.397840127364651,0,1.3174741926378282,0,Group 4 (Both Valid/Normal)
TRN-0987,Valid,0,Valid,0,0.1,0.48323007849346294,0,1.2510075161473022,0,Group 4 (Both Valid/Normal)
TRN-0845,Valid,0,Valid,0,0.23,0.41457171084716776,0,1.0563152842735264,0,Group 4 (Both Valid/Normal)
TRN-0519,Valid,0,Valid,0,0.14,0.40068748273857085,0,1.0093401179054582,0,Group 4 (Both Valid/Normal)
TRN-0170,Valid,0,Valid,0,0.03,0.38011852535918156,0,1.0177133348741194,0,Group 4 (Both Valid/Normal)
TRN-0803,Valid,0,Valid,0,0.03,0.43100688884108995,0,1.0946657420779788,0,Group 4 (Both Valid/Normal)
TRN-0414,Valid,0,Valid,0,0.07,0.40048767469867463,0,1.0451314545681256,0,Group 4 (Both Valid/Normal)
TRN-0347,Valid,0,Valid,0,0.15,0.5044950813744051,1,1.3064521071315816,0,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0022,Valid,0,Valid,0,0.02,0.41640609225758124,0,1.0434659905152526,0,Group 4 (Both Valid/Normal)
TRN-0534,Valid,0,Valid,0,0.07,0.5220335775301564,1,1.497422689108056,0,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0690,Invalid,1,Invalid,1,0.69,0.566809051136815,1,2.030993868798702,1,Group 1 (Both Invalid/Anomalous)
TRN-0021,Valid,0,Valid,0,0.12,0.4249128139430907,0,1.0352321088974243,0,Group 4 (Both Valid/Normal)
TRN-0280,Valid,0,Valid,0,0.04,0.43568623049554034,0,1.0138925583863856,0,Group 4 (Both Valid/Normal)
TRN-0366,Valid,0,Valid,0,0.03,0.3932236786375383,0,0.9919378766606789,0,Group 4 (Both Valid/Normal)
TRN-0775,Valid,0,Valid,0,0.08,0.4260670377882122,0,1.0843326207247466,0,Group 4 (Both Valid/Normal)
TRN-0274,Valid,0,Valid,0,0.01,0.41916403962739057,0,0.9632406840903933,0,Group 4 (Both Valid/Normal)
TRN-0404,Valid,0,Valid,0,0.01,0.3868771646307617,0,1.026569874005135,0,Group 4 (Both Valid/Normal)
TRN-0139,Valid,0,Valid,0,0.09,0.40770955535467845,0,1.0210955301705504,0,Group 4 (Both Valid/Normal)
TRN-0325,Valid,0,Valid,0,0.16,0.42207682130118523,0,1.0499874641038378,0,Group 4 (Both Valid/Normal)
TRN-0155,Valid,0,Valid,0,0.03,0.37747356452602254,0,0.9577218436567024,0,Group 4 (Both Valid/Normal)
TRN-0756,Valid,0,Valid,0,0.27,0.383665064226254,0,0.9896964771568693,0,Group 4 (Both Valid/Normal)
TRN-0679,Valid,0,Valid,0,0.07,0.42750157151105017,0,0.9824353368235783,0,Group 4 (Both Valid/Normal)
TRN-0837,Invalid,1,Valid,0,0.13,0.3861285866537431,0,1.007648775520854,0,Group 4 (Both Valid/Normal)
TRN-0160,Valid,0,Valid,0,0.09,0.4103412404729682,0,1.0314781975403904,0,Group 4 (Both Valid/Normal)
TRN-0058,Valid,0,Invalid,1,0.76,0.5035524897803665,1,1.1128468991639948,0,Group 1 (Both Invalid/Anomalous)
TRN-0357,Invalid,1,Invalid,1,0.99,0.482568848340409,0,0.9864085007809388,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0964,Valid,0,Valid,0,0.22,0.6147520527894281,1,1.0040240903702364,0,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0594,Valid,0,Valid,0,0.05,0.41511231933581544,0,0.9863325024145035,0,Group 4 (Both Valid/Normal)
TRN-0520,Valid,0,Valid,0,0.04,0.4138750739842359,0,1.0369699209836045,0,Group 4 (Both Valid/Normal)
TRN-0495,Valid,0,Valid,0,0.05,0.3778936478066781,0,0.9740289123663132,0,Group 4 (Both Valid/Normal)
TRN-0328,Valid,0,Valid,0,0.02,0.4039532676124168,0,0.984415863940877,0,Group 4 (Both Valid/Normal)
TRN-0152,Valid,0,Valid,0,0.06,0.4481682395751314,0,1.0796735645986142,0,Group 4 (Both Valid/Normal)
TRN-0962,Valid,0,Valid,0,0.06,0.3919383338822883,0,1.0018184920608024,0,Group 4 (Both Valid/Normal)
TRN-0990,Valid,0,Valid,0,0.07,0.41288909364982535,0,1.020084131092228,0,Group 4 (Both Valid/Normal)
TRN-0740,Valid,0,Valid,0,0.01,0.4371766619009449,0,0.9873308393307074,0,Group 4 (Both Valid/Normal)
TRN-0812,Valid,0,Valid,0,0.09,0.4333724224650746,0,1.0614209573121682,0,Group 4 (Both Valid/Normal)
TRN-0079,Valid,0,Valid,0,0.04,0.45248169905512675,0,1.1182594812682387,0,Group 4 (Both Valid/Normal)
TRN-0008,Valid,0,Valid,0,0.16,0.4063345603493859,0,1.0030054789943406,0,Group 4 (Both Valid/Normal)
TRN-0865,Valid,0,Valid,0,0.06,0.42169539550173923,0,1.0303351149708586,0,Group 4 (Both Valid/Normal)
TRN-0909,Valid,0,Valid,0,0.16,0.3912281296913405,0,0.9703445538434776,0,Group 4 (Both Valid/Normal)
TRN-0693,Valid,0,Valid,0,0.11,0.44093067126018726,0,1.051055450497079,0,Group 4 (Both Valid/Normal)
TRN-0427,Valid,0,Valid,0,0.17,0.40707805831018395,0,1.0915735386931877,0,Group 4 (Both Valid/Normal)
TRN-0595,Valid,0,Valid,0,0.03,0.42283496282165073,0,1.0312160923621454,0,Group 4 (Both Valid/Normal)
TRN-0086,Valid,0,Valid,0,0.06,0.43828024069918164,0,1.0090354229167553,0,Group 4 (Both Valid/Normal)
TRN-0338,Valid,0,Valid,0,0.04,0.4132963585129702,0,1.0608751635105702,0,Group 4 (Both Valid/Normal)
TRN-0745,Invalid,1,Invalid,1,1.0,0.5254743400744656,1,0.9895013747690647,0,Group 1 (Both Invalid/Anomalous)
TRN-0256,Valid,0,Valid,0,0.13,0.4860331736931912,0,1.1471963641202891,0,Group 4 (Both Valid/Normal)
TRN-0412,Valid,0,Valid,0,0.08,0.45578934401319593,0,0.9851250908733041,0,Group 4 (Both Valid/Normal)
TRN-0073,Valid,0,Valid,0,0.04,0.40857370350552946,0,0.9822991483327493,0,Group 4 (Both Valid/Normal)
TRN-0836,Valid,0,Valid,0,0.11,0.41716280430759484,0,1.044094051043502,0,Group 4 (Both Valid/Normal)
TRN-0907,Invalid,1,Valid,0,0.26,0.46485218120497285,0,1.2145977082802357,0,Group 4 (Both Valid/Normal)
TRN-0010,Valid,0,Valid,0,0.06,0.3935939831688826,0,0.993887678424881,0,Group 4 (Both Valid/Normal)
TRN-0569,Valid,0,Valid,0,0.03,0.40723786859304656,0,0.9893046277833448,0,Group 4 (Both Valid/Normal)
TRN-0528,Valid,0,Valid,0,0.11,0.4781376511904741,0,1.1560058940269022,0,Group 4 (Both Valid/Normal)
TRN-0983,Valid,0,Valid,0,0.11,0.3993359975946418,0,0.9854200619483994,0,Group 4 (Both Valid/Normal)
TRN-0760,Valid,0,Valid,0,0.32,0.4751746979380256,0,1.0793339902644206,0,Group 4 (Both Valid/Normal)
TRN-0547,Valid,0,Valid,0,0.12,0.4190771226655966,0,1.0621217659660906,0,Group 4 (Both Valid/Normal)
TRN-0376,Valid,0,Valid,0,0.02,0.47182106411321645,0,1.123769558889337,0,Group 4 (Both Valid/Normal)
TRN-0600,Valid,0,Valid,0,0.06,0.400143770229425,0,1.0424077906350115,0,Group 4 (Both Valid/Normal)
TRN-0029,Valid,0,Valid,0,0.17,0.4084252485375446,0,1.0212995269280127,0,Group 4 (Both Valid/Normal)
TRN-0039,Invalid,1,Invalid,1,0.62,0.42673584880878707,0,1.153089817692106,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0033,Valid,0,Valid,0,0.18,0.4320442493447104,0,1.005254488742097,0,Group 4 (Both Valid/Normal)
TRN-0833,Valid,0,Invalid,1,0.54,0.4727778920157688,0,1.0821349484409883,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0390,Valid,0,Valid,0,0.04,0.4519813151684894,0,1.1388353881995037,0,Group 4 (Both Valid/Normal)
TRN-0044,Valid,0,Valid,0,0.26,0.47909942242257886,0,1.0936219176244117,0,Group 4 (Both Valid/Normal)
TRN-0452,Valid,0,Valid,0,0.02,0.38543713541761365,0,0.989805680867246,0,Group 4 (Both Valid/Normal)
TRN-0228,Valid,0,Valid,0,0.16,0.44318396273650296,0,1.0252194828463446,0,Group 4 (Both Valid/Normal)
TRN-0432,Invalid,1,Valid,0,0.46,0.46065720291145223,0,1.2215325908435763,0,Group 4 (Both Valid/Normal)
TRN-0898,Valid,0,Valid,0,0.04,0.41363095442500103,0,1.049919373584819,0,Group 4 (Both Valid/Normal)
TRN-0204,Valid,0,Valid,0,0.11,0.3816317216604355,0,0.9961313628460605,0,Group 4 (Both Valid/Normal)
TRN-0121,Invalid,1,Invalid,1,0.62,0.4663272743004247,0,1.3900472084037325,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0902,Valid,0,Valid,0,0.08,0.4221277699741063,0,1.05482001878535,0,Group 4 (Both Valid/Normal)
TRN-0183,Valid,0,Valid,0,0.12,0.4740002267930015,0,1.196962827074159,0,Group 4 (Both Valid/Normal)
TRN-0634,Valid,0,Valid,0,0.01,0.41852060886232323,0,1.0715986739385905,0,Group 4 (Both Valid/Normal)
TRN-0378,Valid,0,Valid,0,0.18,0.40774481384464695,0,1.040679367096248,0,Group 4 (Both Valid/Normal)
TRN-0814,Valid,0,Valid,0,0.08,0.39635562562925103,0,0.9814191420357202,0,Group 4 (Both Valid/Normal)
TRN-0396,Valid,0,Valid,0,0.02,0.41423194174372024,0,1.0197594218573065,0,Group 4 (Both Valid/Normal)
TRN-0663,Valid,0,Invalid,1,0.62,0.5085212707003052,1,1.0660815841888551,0,Group 1 (Both Invalid/Anomalous)
TRN-0193,Valid,0,Valid,0,0.1,0.4578618947553091,0,1.1336965961979084,0,Group 4 (Both Valid/Normal)
TRN-0163,Valid,0,Valid,0,0.05,0.3954499466648501,0,0.9941982321031262,0,Group 4 (Both Valid/Normal)
TRN-0951,Valid,0,Valid,0,0.03,0.3921325497534041,0,0.9994861903091794,0,Group 4 (Both Valid/Normal)
TRN-0453,Valid,0,Valid,0,0.13,0.4663769393966196,0,1.0229823000282052,0,Group 4 (Both Valid/Normal)
TRN-0247,Valid,0,Valid,0,0.06,0.44392615662588286,0,1.1004577541051015,0,Group 4 (Both Valid/Normal)
TRN-0892,Valid,0,Valid,0,0.07,0.4184020386362793,0,1.0731371974243422,0,Group 4 (Both Valid/Normal)
TRN-0841,Valid,0,Valid,0,0.04,0.4339291290379075,0,0.9973930109259594,0,Group 4 (Both Valid/Normal)
TRN-0233,Invalid,1,Valid,0,0.5,0.45496165257746524,0,1.1674897855921218,0,Group 4 (Both Valid/Normal)
TRN-0896,Valid,0,Valid,0,0.1,0.391075117641272,0,0.9989185769289193,0,Group 4 (Both Valid/Normal)
TRN-0572,Valid,0,Valid,0,0.03,0.4242713088537939,0,1.0798286812084243,0,Group 4 (Both Valid/Normal)
TRN-0377,Valid,0,Valid,0,0.01,0.3858483809123541,0,0.999165403897484,0,Group 4 (Both Valid/Normal)
TRN-0402,Invalid,1,Invalid,1,0.58,0.4198234778616474,0,1.0975907534017613,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0692,Invalid,1,Invalid,1,0.61,0.44457312806308064,0,1.3867561223588147,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0524,Valid,0,Valid,0,0.05,0.4260282838938656,0,1.1150631196751573,0,Group 4 (Both Valid/Normal)
TRN-0686,Valid,0,Valid,0,0.19,0.38000305926398714,0,0.9875677934698068,0,Group 4 (Both Valid/Normal)
TRN-0479,Invalid,1,Valid,0,0.46,0.41376934925069503,0,1.2029380632251034,0,Group 4 (Both Valid/Normal)
TRN-0731,Valid,0,Valid,0,0.12,0.3808486217646985,0,0.9889123446529856,0,Group 4 (Both Valid/Normal)
TRN-0099,Valid,0,Valid,0,0.03,0.40167306260707536,0,1.0317563824967104,0,Group 4 (Both Valid/Normal)
TRN-0817,Valid,0,Valid,0,0.12,0.3966863883230378,0,1.0109093895971324,0,Group 4 (Both Valid/Normal)
TRN-0277,Valid,0,Valid,0,0.03,0.42967195191085017,0,1.0528407295952165,0,Group 4 (Both Valid/Normal)
TRN-0493,Valid,0,Valid,0,0.08,0.37765338412189126,0,0.9820281459580421,0,Group 4 (Both Valid/Normal)
TRN-0726,Valid,0,Valid,0,0.11,0.39283975851033553,0,1.0476748874181254,0,Group 4 (Both Valid/Normal)
TRN-0330,Valid,0,Valid,0,0.22,0.389145847733308,0,0.986012930701578,0,Group 4 (Both Valid/Normal)
TRN-0117,Valid,0,Valid,0,0.03,0.37692566187503385,0,0.9925669840089556,0,Group 4 (Both Valid/Normal)
TRN-0840,Valid,0,Valid,0,0.05,0.43097837577982795,0,1.0111802664833631,0,Group 4 (Both Valid/Normal)
TRN-0640,Invalid,1,Valid,0,0.42,0.43298033852311313,0,1.1774536773810784,0,Group 4 (Both Valid/Normal)
TRN-0576,Valid,0,Valid,0,0.1,0.4397418954680078,0,1.0147632072606472,0,Group 4 (Both Valid/Normal)
TRN-0815,Valid,0,Valid,0,0.04,0.3730575007267994,0,0.9786058544051472,0,Group 4 (Both Valid/Normal)
TRN-0048,Valid,0,Valid,0,0.1,0.38887098079805177,0,0.9987038175477319,0,Group 4 (Both Valid/Normal)
TRN-0783,Valid,0,Valid,0,0.2,0.6193018510883923,1,1.003710191078142,0,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0632,Valid,0,Valid,0,0.07,0.41796627003924436,0,0.9609309469436486,0,Group 4 (Both Valid/Normal)
TRN-0766,Valid,0,Valid,0,0.03,0.40987951008621626,0,1.0557916278957646,0,Group 4 (Both Valid/Normal)
TRN-0241,Valid,0,Valid,0,0.06,0.3908256354280216,0,0.9970981046777716,0,Group 4 (Both Valid/Normal)
TRN-0810,Valid,0,Valid,0,0.08,0.4186794537274325,0,1.0016333495112792,0,Group 4 (Both Valid/Normal)
TRN-0301,Invalid,1,Invalid,1,0.56,0.5205557270428216,1,1.3254364769362932,0,Group 1 (Both Invalid/Anomalous)
TRN-0984,Valid,0,Valid,0,0.05,0.4092380341840539,0,0.9648049509669381,0,Group 4 (Both Valid/Normal)
TRN-0054,Valid,0,Valid,0,0.11,0.49501747237626925,0,1.2078803618711318,0,Group 4 (Both Valid/Normal)
TRN-0866,Invalid,1,Valid,0,0.46,0.5498318206844562,1,8.653229333855943,1,Group 3 (Supervised Valid / Anomaly Anomalous)
TRN-0180,Valid,0,Valid,0,0.11,0.41750050121558296,0,1.024104919446629,0,Group 4 (Both Valid/Normal)
TRN-0832,Valid,0,Valid,0,0.09,0.46083654731824936,0,1.110896249866664,0,Group 4 (Both Valid/Normal)
TRN-0979,Valid,0,Valid,0,0.06,0.4224091361611631,0,1.0563312838617707,0,Group 4 (Both Valid/Normal)
TRN-0070,Valid,0,Valid,0,0.06,0.37947877596626456,0,0.9767236895473689,0,Group 4 (Both Valid/Normal)
TRN-0169,Valid,0,Valid,0,0.04,0.4160596825809828,0,1.0312141761731095,0,Group 4 (Both Valid/Normal)
TRN-0599,Valid,0,Valid,0,0.05,0.3968546229767833,0,1.001206343803275,0,Group 4 (Both Valid/Normal)
TRN-0998,Valid,0,Valid,0,0.01,0.4050555391745412,0,1.0015801270103066,0,Group 4 (Both Valid/Normal)
TRN-0016,Valid,0,Valid,0,0.03,0.3847976763178645,0,1.0311421599005017,0,Group 4 (Both Valid/Normal)
TRN-0314,Valid,0,Valid,0,0.04,0.3906767072706454,0,1.0083548527037953,0,Group 4 (Both Valid/Normal)
TRN-0628,Valid,0,Valid,0,0.12,0.39626199932952044,0,1.0228787439388791,0,Group 4 (Both Valid/Normal)
TRN-0586,Valid,0,Valid,0,0.11,0.4479520166993147,0,1.1593754960080942,0,Group 4 (Both Valid/Normal)
TRN-0145,Valid,0,Valid,0,0.12,0.4550885115744697,0,1.0285049352060252,0,Group 4 (Both Valid/Normal)
TRN-0370,Valid,0,Valid,0,0.02,0.421552814432459,0,1.0342793383476392,0,Group 4 (Both Valid/Normal)
TRN-0122,Valid,0,Valid,0,0.02,0.3991732538984548,0,0.9794695343482053,0,Group 4 (Both Valid/Normal)
TRN-0374,Valid,0,Valid,0,0.16,0.42438686467085374,0,1.0480831746981658,0,Group 4 (Both Valid/Normal)
TRN-0878,Invalid,1,Invalid,1,0.64,0.4249933249799996,0,1.303997172517455,0,Group 2 (Supervised Invalid / Anomaly Normal)
TRN-0847,Valid,0,Valid,0,0.11,0.46665455961187446,0,1.0909623023575006,0,Group 4 (Both Valid/Normal)
TRN-0540,Valid,0,Valid,0,0.24,0.49491720780915116,0,1.1331339262706916,0,Group 4 (Both Valid/Normal)
TRN-0808,Invalid,1,Valid,0,0.28,0.5774193903031902,1,1.2908891233600666,0,Group 3 (Supervised Valid / Anomaly Anomalous)
